# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
962           	(-1.291027e+01 1.602659e+03 3.886398e+03)	(-3.128126e-01 1.602865e+03 3.886702e+03)	(-1.259746e+01 -2.066543e-01 -3.038967e-01)
963           	(-1.292398e+01 1.602608e+03 3.886305e+03)	(-3.268380e-01 1.602815e+03 3.886608e+03)	(-1.259714e+01 -2.070166e-01 -3.034940e-01)
964           	(-1.292073e+01 1.602548e+03 3.886269e+03)	(-3.238800e-01 1.602756e+03 3.886572e+03)	(-1.259685e+01 -2.073809e-01 -3.030822e-01)
965           	(-1.293615e+01 1.602476e+03 3.886144e+03)	(-3.395753e-01 1.602684e+03 3.886446e+03)	(-1.259658e+01 -2.077516e-01 -3.026692e-01)
966           	(-1.291980e+01 1.602308e+03 3.885984e+03)	(-3.234400e-01 1.602516e+03 3.886286e+03)	(-1.259636e+01 -2.081545e-01 -3.022561e-01)
967           	(-1.278887e+01 1.601539e+03 3.884941e+03)	(-1.926736e-01 1.601747e+03 3.885243e+03)	(-1.259620e+01 -2.086251e-01 -3.018554e-01)
968           	(-1.271062e+01 1.601148e+03 3.884465e+03)	(-1.144861e-01 1.601357e+03 3.884766e+03)	(-1.259614e+01 -2.091355e-01 -3.014259e-01)
969           	(-1.266585e+01 1.600843e+03 3.883988e+03)	(-6.977693e-02 1.601053e+03 3.884289e+03)	(-1.259608e+01 -2.096181e-01 -3.009835e-01)
970           	(-1.269051e+01 1.600897e+03 3.884102e+03)	(-9.449059e-02 1.601107e+03 3.884402e+03)	(-1.259602e+01 -2.100767e-01 -3.005281e-01)
971           	(-1.276083e+01 1.601141e+03 3.884468e+03)	(-1.648764e-01 1.601351e+03 3.884768e+03)	(-1.259595e+01 -2.105259e-01 -3.000665e-01)
972           	(-1.277881e+01 1.601172e+03 3.884560e+03)	(-1.829099e-01 1.601383e+03 3.884860e+03)	(-1.259590e+01 -2.109672e-01 -2.995968e-01)
973           	(-1.279141e+01 1.601151e+03 3.884540e+03)	(-1.955514e-01 1.601363e+03 3.884840e+03)	(-1.259586e+01 -2.114078e-01 -2.991249e-01)
974           	(-1.275507e+01 1.600893e+03 3.884183e+03)	(-1.592062e-01 1.601105e+03 3.884481e+03)	(-1.259587e+01 -2.118797e-01 -2.986514e-01)
975           	(-1.272741e+01 1.600681e+03 3.883849e+03)	(-1.314246e-01 1.600893e+03 3.884147e+03)	(-1.259599e+01 -2.123829e-01 -2.981670e-01)
976           	(-1.273472e+01 1.600617e+03 3.883746e+03)	(-1.385767e-01 1.600830e+03 3.884043e+03)	(-1.259614e+01 -2.128837e-01 -2.976755e-01)
977           	(-1.274928e+01 1.600615e+03 3.883740e+03)	(-1.529927e-01 1.600829e+03 3.884038e+03)	(-1.259629e+01 -2.133881e-01 -2.971865e-01)
978           	(-1.276152e+01 1.600606e+03 3.883733e+03)	(-1.650672e-01 1.600820e+03 3.884030e+03)	(-1.259646e+01 -2.138897e-01 -2.966917e-01)
979           	(-1.277712e+01 1.600582e+03 3.883686e+03)	(-1.805148e-01 1.600796e+03 3.883982e+03)	(-1.259660e+01 -2.143773e-01 -2.961990e-01)
980           	(-1.279577e+01 1.600578e+03 3.883683e+03)	(-1.990426e-01 1.600793e+03 3.883979e+03)	(-1.259673e+01 -2.148441e-01 -2.957085e-01)
981           	(-1.280480e+01 1.600593e+03 3.883733e+03)	(-2.079676e-01 1.600808e+03 3.884028e+03)	(-1.259684e+01 -2.153098e-01 -2.952235e-01)
982           	(-1.283951e+01 1.600670e+03 3.883816e+03)	(-2.425613e-01 1.600886e+03 3.884110e+03)	(-1.259695e+01 -2.157639e-01 -2.947383e-01)
983           	(-1.285683e+01 1.600672e+03 3.883828e+03)	(-2.597680e-01 1.600888e+03 3.884122e+03)	(-1.259706e+01 -2.162112e-01 -2.942565e-01)
984           	(-1.289341e+01 1.600716e+03 3.883840e+03)	(-2.962292e-01 1.600932e+03 3.884133e+03)	(-1.259718e+01 -2.166536e-01 -2.937781e-01)
985           	(-1.288464e+01 1.600629e+03 3.883736e+03)	(-2.872629e-01 1.600846e+03 3.884030e+03)	(-1.259737e+01 -2.171330e-01 -2.932903e-01)
986           	(-1.288395e+01 1.600496e+03 3.883469e+03)	(-2.863367e-01 1.600714e+03 3.883762e+03)	(-1.259761e+01 -2.176127e-01 -2.928017e-01)
987           	(-1.289153e+01 1.600488e+03 3.883483e+03)	(-2.936936e-01 1.600706e+03 3.883776e+03)	(-1.259784e+01 -2.180913e-01 -2.923186e-01)
988           	(-1.293079e+01 1.600570e+03 3.883551e+03)	(-3.327082e-01 1.600788e+03 3.883843e+03)	(-1.259808e+01 -2.185622e-01 -2.918319e-01)
989           	(-1.294709e+01 1.600576e+03 3.883564e+03)	(-3.487432e-01 1.600795e+03 3.883855e+03)	(-1.259834e+01 -2.190293e-01 -2.913488e-01)
990           	(-1.299332e+01 1.600648e+03 3.883604e+03)	(-3.947065e-01 1.600867e+03 3.883894e+03)	(-1.259862e+01 -2.194888e-01 -2.908682e-01)
991           	(-1.300243e+01 1.600659e+03 3.883645e+03)	(-4.035592e-01 1.600879e+03 3.883936e+03)	(-1.259887e+01 -2.199465e-01 -2.903931e-01)
992           	(-1.303429e+01 1.600733e+03 3.883715e+03)	(-4.351487e-01 1.600953e+03 3.884005e+03)	(-1.259914e+01 -2.203958e-01 -2.899144e-01)
993           	(-1.304407e+01 1.600730e+03 3.883724e+03)	(-4.446546e-01 1.600950e+03 3.884014e+03)	(-1.259942e+01 -2.208437e-01 -2.894362e-01)
994           	(-1.307491e+01 1.600762e+03 3.883724e+03)	(-4.752057e-01 1.600983e+03 3.884013e+03)	(-1.259971e+01 -2.212867e-01 -2.889583e-01)
995           	(-1.307746e+01 1.600756e+03 3.883749e+03)	(-4.774787e-01 1.600978e+03 3.884037e+03)	(-1.259999e+01 -2.217314e-01 -2.884848e-01)
996           	(-1.310326e+01 1.600819e+03 3.883807e+03)	(-5.029828e-01 1.601041e+03 3.884095e+03)	(-1.260028e+01 -2.221695e-01 -2.880095e-01)
997           	(-1.311357e+01 1.600827e+03 3.883831e+03)	(-5.129968e-01 1.601050e+03 3.884118e+03)	(-1.260057e+01 -2.226049e-01 -2.875375e-01)
998           	(-1.315109e+01 1.600902e+03 3.883894e+03)	(-5.502026e-01 1.601125e+03 3.884181e+03)	(-1.260089e+01 -2.230318e-01 -2.870676e-01)
999           	(-1.315350e+01 1.600906e+03 3.883934e+03)	(-5.523357e-01 1.601130e+03 3.884220e+03)	(-1.260117e+01 -2.234610e-01 -2.866064e-01)
1000          	(-1.316524e+01 1.600884e+03 3.883847e+03)	(-5.637392e-01 1.601108e+03 3.884133e+03)	(-1.260150e+01 -2.238884e-01 -2.861404e-01)
1001          	(-1.312928e+01 1.600722e+03 3.883679e+03)	(-5.274131e-01 1.600946e+03 3.883965e+03)	(-1.260187e+01 -2.243313e-01 -2.856704e-01)
1002          	(-1.311103e+01 1.600630e+03 3.883530e+03)	(-5.087872e-01 1.600855e+03 3.883815e+03)	(-1.260224e+01 -2.247701e-01 -2.852027e-01)
1003          	(-1.311762e+01 1.600596e+03 3.883395e+03)	(-5.149986e-01 1.600822e+03 3.883680e+03)	(-1.260262e+01 -2.251998e-01 -2.847401e-01)
1004          	(-1.312575e+01 1.600617e+03 3.883456e+03)	(-5.227346e-01 1.600843e+03 3.883740e+03)	(-1.260302e+01 -2.256280e-01 -2.842773e-01)
1005          	(-1.316179e+01 1.600721e+03 3.883570e+03)	(-5.583540e-01 1.600947e+03 3.883854e+03)	(-1.260344e+01 -2.260509e-01 -2.838122e-01)
1006          	(-1.316246e+01 1.600719e+03 3.883584e+03)	(-5.586312e-01 1.600946e+03 3.883867e+03)	(-1.260383e+01 -2.264782e-01 -2.833568e-01)
1007          	(-1.317233e+01 1.600737e+03 3.883566e+03)	(-5.680722e-01 1.600964e+03 3.883849e+03)	(-1.260425e+01 -2.268950e-01 -2.828986e-01)
1008          	(-1.317555e+01 1.600723e+03 3.883542e+03)	(-5.708609e-01 1.600951e+03 3.883825e+03)	(-1.260469e+01 -2.273100e-01 -2.824436e-01)
1009          	(-1.319607e+01 1.600741e+03 3.883487e+03)	(-5.909236e-01 1.600969e+03 3.883769e+03)	(-1.260515e+01 -2.277176e-01 -2.819924e-01)
1010          	(-1.319692e+01 1.600735e+03 3.883485e+03)	(-5.913363e-01 1.600963e+03 3.883766e+03)	(-1.260559e+01 -2.281281e-01 -2.815523e-01)
1011          	(-1.322385e+01 1.600738e+03 3.883377e+03)	(-6.177813e-01 1.600967e+03 3.883658e+03)	(-1.260607e+01 -2.285224e-01 -2.811049e-01)
1012          	(-1.322586e+01 1.600745e+03 3.883406e+03)	(-6.193120e-01 1.600974e+03 3.883687e+03)	(-1.260655e+01 -2.289215e-01 -2.806696e-01)
1013          	(-1.323252e+01 1.600802e+03 3.883462e+03)	(-6.254825e-01 1.601031e+03 3.883742e+03)	(-1.260704e+01 -2.293147e-01 -2.802384e-01)
1014          	(-1.323489e+01 1.600808e+03 3.883476e+03)	(-6.273388e-01 1.601038e+03 3.883756e+03)	(-1.260755e+01 -2.297072e-01 -2.798089e-01)
1015          	(-1.325759e+01 1.600846e+03 3.883465e+03)	(-6.495009e-01 1.601076e+03 3.883744e+03)	(-1.260809e+01 -2.300984e-01 -2.793820e-01)
1016          	(-1.326120e+01 1.600849e+03 3.883470e+03)	(-6.525864e-01 1.601080e+03 3.883749e+03)	(-1.260861e+01 -2.305031e-01 -2.789682e-01)
1017          	(-1.327247e+01 1.600838e+03 3.883394e+03)	(-6.632628e-01 1.601069e+03 3.883673e+03)	(-1.260920e+01 -2.309286e-01 -2.785572e-01)
1018          	(-1.327045e+01 1.600762e+03 3.883260e+03)	(-6.605694e-01 1.600993e+03 3.883538e+03)	(-1.260988e+01 -2.313950e-01 -2.781494e-01)
1019          	(-1.327332e+01 1.600464e+03 3.882600e+03)	(-6.626354e-01 1.600696e+03 3.882878e+03)	(-1.261069e+01 -2.318960e-01 -2.777519e-01)
1020          	(-1.326612e+01 1.600333e+03 3.882321e+03)	(-6.545009e-01 1.600565e+03 3.882599e+03)	(-1.261161e+01 -2.324532e-01 -2.773606e-01)
1021          	(-1.327804e+01 1.599806e+03 3.880966e+03)	(-6.652796e-01 1.600039e+03 3.881243e+03)	(-1.261276e+01 -2.330279e-01 -2.769735e-01)
1022          	(-1.325061e+01 1.599512e+03 3.880268e+03)	(-6.365702e-01 1.599745e+03 3.880544e+03)	(-1.261404e+01 -2.336368e-01 -2.766283e-01)
1023          	(-1.326767e+01 1.599247e+03 3.879389e+03)	(-6.522291e-01 1.599482e+03 3.879666e+03)	(-1.261544e+01 -2.342344e-01 -2.762895e-01)
1024          	(-1.331037e+01 1.599442e+03 3.879774e+03)	(-6.936109e-01 1.599677e+03 3.880050e+03)	(-1.261676e+01 -2.348449e-01 -2.759606e-01)
1025          	(-1.331236e+01 1.599261e+03 3.879188e+03)	(-6.942018e-01 1.599496e+03 3.879463e+03)	(-1.261815e+01 -2.354067e-01 -2.756116e-01)
1026          	(-1.330967e+01 1.598932e+03 3.878161e+03)	(-6.901068e-01 1.599168e+03 3.878437e+03)	(-1.261956e+01 -2.359615e-01 -2.753438e-01)
1027          	(-1.328622e+01 1.598776e+03 3.877752e+03)	(-6.651807e-01 1.599013e+03 3.878027e+03)	(-1.262103e+01 -2.364456e-01 -2.750530e-01)
1028          	(-1.328990e+01 1.598832e+03 3.877790e+03)	(-6.674889e-01 1.599069e+03 3.878065e+03)	(-1.262241e+01 -2.369077e-01 -2.747698e-01)
1029          	(-1.333048e+01 1.599111e+03 3.878304e+03)	(-7.067068e-01 1.599349e+03 3.878579e+03)	(-1.262377e+01 -2.373406e-01 -2.744500e-01)
1030          	(-1.337471e+01 1.599402e+03 3.878779e+03)	(-7.496026e-01 1.599639e+03 3.879053e+03)	(-1.262511e+01 -2.377694e-01 -2.741194e-01)
1031          	(-1.340582e+01 1.599632e+03 3.879156e+03)	(-7.793769e-01 1.599871e+03 3.879430e+03)	(-1.262644e+01 -2.381720e-01 -2.737680e-01)
1032          	(-1.347894e+01 1.599941e+03 3.879530e+03)	(-8.512066e-01 1.600179e+03 3.879803e+03)	(-1.262773e+01 -2.385399e-01 -2.734008e-01)
1033          	(-1.351566e+01 1.600220e+03 3.879934e+03)	(-8.865649e-01 1.600459e+03 3.880207e+03)	(-1.262910e+01 -2.388437e-01 -2.729816e-01)
1034          	(-1.354640e+01 1.600496e+03 3.880462e+03)	(-9.158901e-01 1.600735e+03 3.880735e+03)	(-1.263051e+01 -2.391073e-01 -2.725273e-01)
1035          	(-1.357390e+01 1.600798e+03 3.880976e+03)	(-9.419242e-01 1.601037e+03 3.881249e+03)	(-1.263198e+01 -2.393470e-01 -2.720581e-01)
1036          	(-1.360344e+01 1.601074e+03 3.881458e+03)	(-9.699499e-01 1.601313e+03 3.881730e+03)	(-1.263349e+01 -2.395715e-01 -2.715870e-01)
1037          	(-1.363548e+01 1.601359e+03 3.881948e+03)	(-1.000448e+00 1.601598e+03 3.882219e+03)	(-1.263503e+01 -2.397828e-01 -2.711188e-01)
1038          	(-1.365628e+01 1.601547e+03 3.882202e+03)	(-1.019672e+00 1.601787e+03 3.882473e+03)	(-1.263661e+01 -2.399966e-01 -2.706545e-01)
1039          	(-1.372089e+01 1.602020e+03 3.883093e+03)	(-1.082711e+00 1.602261e+03 3.883364e+03)	(-1.263818e+01 -2.402043e-01 -2.701767e-01)
1040          	(-1.373503e+01 1.602212e+03 3.883347e+03)	(-1.095267e+00 1.602452e+03 3.883617e+03)	(-1.263976e+01 -2.404145e-01 -2.696935e-01)
1041          	(-1.378392e+01 1.602616e+03 3.884075e+03)	(-1.142558e+00 1.602857e+03 3.884345e+03)	(-1.264136e+01 -2.406302e-01 -2.691881e-01)
1042          	(-1.380075e+01 1.602821e+03 3.884376e+03)	(-1.157819e+00 1.603062e+03 3.884644e+03)	(-1.264293e+01 -2.408405e-01 -2.686860e-01)
1043          	(-1.381760e+01 1.603025e+03 3.884640e+03)	(-1.173120e+00 1.603266e+03 3.884908e+03)	(-1.264448e+01 -2.410373e-01 -2.681894e-01)
1044          	(-1.384082e+01 1.603238e+03 3.884952e+03)	(-1.194812e+00 1.603479e+03 3.885219e+03)	(-1.264601e+01 -2.412270e-01 -2.676990e-01)
1045          	(-1.385042e+01 1.603373e+03 3.885091e+03)	(-1.202672e+00 1.603614e+03 3.885358e+03)	(-1.264774e+01 -2.414360e-01 -2.672276e-01)
1046          	(-1.383039e+01 1.603248e+03 3.884678e+03)	(-1.180682e+00 1.603489e+03 3.884945e+03)	(-1.264971e+01 -2.416541e-01 -2.668091e-01)
1047          	(-1.378308e+01 1.603074e+03 3.884161e+03)	(-1.131126e+00 1.603316e+03 3.884427e+03)	(-1.265195e+01 -2.418792e-01 -2.664495e-01)
1048          	(-1.379919e+01 1.603277e+03 3.884410e+03)	(-1.144897e+00 1.603520e+03 3.884676e+03)	(-1.265429e+01 -2.420934e-01 -2.660744e-01)
1049          	(-1.383952e+01 1.603620e+03 3.884909e+03)	(-1.182634e+00 1.603862e+03 3.885174e+03)	(-1.265689e+01 -2.423396e-01 -2.657164e-01)
1050          	(-1.387014e+01 1.603933e+03 3.885332e+03)	(-1.210753e+00 1.604176e+03 3.885597e+03)	(-1.265939e+01 -2.425652e-01 -2.653728e-01)
1051          	(-1.390444e+01 1.604263e+03 3.885753e+03)	(-1.242612e+00 1.604506e+03 3.886018e+03)	(-1.266183e+01 -2.427552e-01 -2.650517e-01)
1052          	(-1.394791e+01 1.604564e+03 3.886101e+03)	(-1.283620e+00 1.604807e+03 3.886366e+03)	(-1.266429e+01 -2.429475e-01 -2.647032e-01)
1053          	(-1.398845e+01 1.604860e+03 3.886387e+03)	(-1.321504e+00 1.605103e+03 3.886652e+03)	(-1.266694e+01 -2.431642e-01 -2.644335e-01)
1054          	(-1.400487e+01 1.605132e+03 3.886783e+03)	(-1.335214e+00 1.605376e+03 3.887048e+03)	(-1.266966e+01 -2.433991e-01 -2.642007e-01)
1055          	(-1.404069e+01 1.605628e+03 3.887642e+03)	(-1.368110e+00 1.605872e+03 3.887906e+03)	(-1.267258e+01 -2.436591e-01 -2.639831e-01)
1056          	(-1.410597e+01 1.606280e+03 3.888737e+03)	(-1.430194e+00 1.606524e+03 3.889000e+03)	(-1.267578e+01 -2.439636e-01 -2.637445e-01)
1057          	(-1.416666e+01 1.606792e+03 3.889437e+03)	(-1.487656e+00 1.607036e+03 3.889701e+03)	(-1.267900e+01 -2.441984e-01 -2.635074e-01)
1058          	(-1.422445e+01 1.607494e+03 3.890768e+03)	(-1.542349e+00 1.607739e+03 3.891031e+03)	(-1.268210e+01 -2.444077e-01 -2.632220e-01)
1059          	(-1.419860e+01 1.607737e+03 3.890768e+03)	(-1.513436e+00 1.607982e+03 3.891031e+03)	(-1.268516e+01 -2.445246e-01 -2.630069e-01)
1060          	(-1.420067e+01 1.608232e+03 3.891270e+03)	(-1.512099e+00 1.608476e+03 3.891533e+03)	(-1.268857e+01 -2.446483e-01 -2.628450e-01)
1061          	(-1.420310e+01 1.608566e+03 3.891676e+03)	(-1.510856e+00 1.608811e+03 3.891938e+03)	(-1.269224e+01 -2.447847e-01 -2.627239e-01)
1062          	(-1.391911e+01 1.610264e+03 3.896024e+03)	(-1.223984e+00 1.610509e+03 3.896286e+03)	(-1.269512e+01 -2.445906e-01 -2.621399e-01)
1063          	(-1.401122e+01 1.610939e+03 3.896696e+03)	(-1.312288e+00 1.611184e+03 3.896958e+03)	(-1.269893e+01 -2.447707e-01 -2.619746e-01)
1064          	(-1.427091e+01 1.610092e+03 3.893865e+03)	(-1.568013e+00 1.610337e+03 3.894127e+03)	(-1.270290e+01 -2.450489e-01 -2.620803e-01)
1065          	(-1.433538e+01 1.610307e+03 3.893447e+03)	(-1.628786e+00 1.610552e+03 3.893709e+03)	(-1.270659e+01 -2.451956e-01 -2.623348e-01)
1066          	(-1.434730e+01 1.610952e+03 3.894434e+03)	(-1.637335e+00 1.611197e+03 3.894697e+03)	(-1.270996e+01 -2.452204e-01 -2.625091e-01)
1067          	(-1.434170e+01 1.611666e+03 3.895709e+03)	(-1.628582e+00 1.611912e+03 3.895971e+03)	(-1.271312e+01 -2.451440e-01 -2.625961e-01)
1068          	(-1.435709e+01 1.612198e+03 3.896375e+03)	(-1.640983e+00 1.612443e+03 3.896638e+03)	(-1.271610e+01 -2.449995e-01 -2.626644e-01)
1069          	(-1.438274e+01 1.612638e+03 3.896889e+03)	(-1.663839e+00 1.612883e+03 3.897151e+03)	(-1.271890e+01 -2.448154e-01 -2.627655e-01)
1070          	(-1.439946e+01 1.613061e+03 3.897330e+03)	(-1.677912e+00 1.613306e+03 3.897593e+03)	(-1.272155e+01 -2.446131e-01 -2.629185e-01)
1071          	(-1.441434e+01 1.613437e+03 3.897683e+03)	(-1.690299e+00 1.613682e+03 3.897947e+03)	(-1.272404e+01 -2.443969e-01 -2.631146e-01)
1072          	(-1.443323e+01 1.613803e+03 3.897965e+03)	(-1.706841e+00 1.614047e+03 3.898228e+03)	(-1.272639e+01 -2.441778e-01 -2.633600e-01)
1073          	(-1.445656e+01 1.614167e+03 3.898179e+03)	(-1.727947e+00 1.614411e+03 3.898443e+03)	(-1.272861e+01 -2.439561e-01 -2.636523e-01)
1074          	(-1.446916e+01 1.614516e+03 3.898347e+03)	(-1.738492e+00 1.614760e+03 3.898611e+03)	(-1.273067e+01 -2.437400e-01 -2.639997e-01)
1075          	(-1.448562e+01 1.614877e+03 3.898556e+03)	(-1.753024e+00 1.615120e+03 3.898821e+03)	(-1.273259e+01 -2.435306e-01 -2.643704e-01)
1076          	(-1.450479e+01 1.615243e+03 3.898814e+03)	(-1.770390e+00 1.615486e+03 3.899079e+03)	(-1.273440e+01 -2.433281e-01 -2.647806e-01)
1077          	(-1.452260e+01 1.615591e+03 3.899130e+03)	(-1.786486e+00 1.615834e+03 3.899395e+03)	(-1.273611e+01 -2.431336e-01 -2.652269e-01)
1078          	(-1.451475e+01 1.615871e+03 3.899454e+03)	(-1.777054e+00 1.616114e+03 3.899719e+03)	(-1.273769e+01 -2.429178e-01 -2.656722e-01)
1079          	(-1.442423e+01 1.616288e+03 3.900665e+03)	(-1.685109e+00 1.616531e+03 3.900931e+03)	(-1.273913e+01 -2.427075e-01 -2.661141e-01)
1080          	(-1.441747e+01 1.616453e+03 3.900639e+03)	(-1.676995e+00 1.616695e+03 3.900906e+03)	(-1.274048e+01 -2.424584e-01 -2.665260e-01)
1081          	(-1.449176e+01 1.616785e+03 3.900668e+03)	(-1.749934e+00 1.617027e+03 3.900935e+03)	(-1.274183e+01 -2.421592e-01 -2.669416e-01)
1082          	(-1.448291e+01 1.617007e+03 3.900831e+03)	(-1.739804e+00 1.617248e+03 3.901098e+03)	(-1.274310e+01 -2.418412e-01 -2.673611e-01)
1083          	(-1.447249e+01 1.617290e+03 3.901222e+03)	(-1.728161e+00 1.617532e+03 3.901490e+03)	(-1.274433e+01 -2.415076e-01 -2.677822e-01)
1084          	(-1.446765e+01 1.617562e+03 3.901611e+03)	(-1.722138e+00 1.617804e+03 3.901879e+03)	(-1.274551e+01 -2.411676e-01 -2.682002e-01)
1085          	(-1.446474e+01 1.617814e+03 3.901948e+03)	(-1.718110e+00 1.618055e+03 3.902217e+03)	(-1.274662e+01 -2.408236e-01 -2.686200e-01)
1086          	(-1.446946e+01 1.618042e+03 3.902233e+03)	(-1.721763e+00 1.618282e+03 3.902503e+03)	(-1.274770e+01 -2.404701e-01 -2.690380e-01)
1087          	(-1.448305e+01 1.618281e+03 3.902514e+03)	(-1.734317e+00 1.618522e+03 3.902783e+03)	(-1.274873e+01 -2.401142e-01 -2.694644e-01)
1088          	(-1.448296e+01 1.618522e+03 3.902811e+03)	(-1.733268e+00 1.618762e+03 3.903081e+03)	(-1.274970e+01 -2.397610e-01 -2.699015e-01)
1089          	(-1.447839e+01 1.618745e+03 3.903126e+03)	(-1.727769e+00 1.618984e+03 3.903397e+03)	(-1.275062e+01 -2.394015e-01 -2.703343e-01)
1090          	(-1.448474e+01 1.618948e+03 3.903391e+03)	(-1.733234e+00 1.619187e+03 3.903662e+03)	(-1.275151e+01 -2.390381e-01 -2.707736e-01)
1091          	(-1.448835e+01 1.619142e+03 3.903650e+03)	(-1.736025e+00 1.619380e+03 3.903921e+03)	(-1.275232e+01 -2.386730e-01 -2.712147e-01)
1092          	(-1.448619e+01 1.619338e+03 3.903923e+03)	(-1.733085e+00 1.619576e+03 3.904195e+03)	(-1.275310e+01 -2.383016e-01 -2.716508e-01)
1093          	(-1.449098e+01 1.619541e+03 3.904185e+03)	(-1.737133e+00 1.619779e+03 3.904457e+03)	(-1.275384e+01 -2.379278e-01 -2.720860e-01)
1094          	(-1.448863e+01 1.619743e+03 3.904470e+03)	(-1.734094e+00 1.619981e+03 3.904743e+03)	(-1.275453e+01 -2.375530e-01 -2.725211e-01)
1095          	(-1.448448e+01 1.619949e+03 3.904781e+03)	(-1.729289e+00 1.620186e+03 3.905054e+03)	(-1.275519e+01 -2.371762e-01 -2.729506e-01)
1096          	(-1.448758e+01 1.620146e+03 3.905050e+03)	(-1.731758e+00 1.620383e+03 3.905323e+03)	(-1.275582e+01 -2.367955e-01 -2.733742e-01)
1097          	(-1.448347e+01 1.620334e+03 3.905305e+03)	(-1.727059e+00 1.620571e+03 3.905579e+03)	(-1.275641e+01 -2.364226e-01 -2.738427e-01)
1098          	(-1.453158e+01 1.620437e+03 3.905255e+03)	(-1.774497e+00 1.620673e+03 3.905530e+03)	(-1.275708e+01 -2.360023e-01 -2.743626e-01)
1099          	(-1.450604e+01 1.620645e+03 3.905493e+03)	(-1.748274e+00 1.620880e+03 3.905768e+03)	(-1.275777e+01 -2.355904e-01 -2.750444e-01)
1100          	(-1.446844e+01 1.621097e+03 3.906499e+03)	(-1.709952e+00 1.621332e+03 3.906775e+03)	(-1.275849e+01 -2.351672e-01 -2.757905e-01)
1101          	(-1.445579e+01 1.621179e+03 3.906542e+03)	(-1.696465e+00 1.621414e+03 3.906818e+03)	(-1.275932e+01 -2.347163e-01 -2.765233e-01)
1102          	(-1.443433e+01 1.621319e+03 3.906743e+03)	(-1.674153e+00 1.621554e+03 3.907020e+03)	(-1.276018e+01 -2.342289e-01 -2.772179e-01)
1103          	(-1.442678e+01 1.621633e+03 3.907354e+03)	(-1.665776e+00 1.621867e+03 3.907632e+03)	(-1.276100e+01 -2.337224e-01 -2.778800e-01)
1104          	(-1.442679e+01 1.621813e+03 3.907526e+03)	(-1.665017e+00 1.622047e+03 3.907804e+03)	(-1.276177e+01 -2.331995e-01 -2.785351e-01)
1105          	(-1.442797e+01 1.622070e+03 3.907914e+03)	(-1.665479e+00 1.622303e+03 3.908193e+03)	(-1.276249e+01 -2.326614e-01 -2.791777e-01)
1106          	(-1.442114e+01 1.622303e+03 3.908330e+03)	(-1.657949e+00 1.622535e+03 3.908610e+03)	(-1.276319e+01 -2.321139e-01 -2.798076e-01)
1107          	(-1.440594e+01 1.622511e+03 3.908715e+03)	(-1.642128e+00 1.622742e+03 3.908995e+03)	(-1.276381e+01 -2.315665e-01 -2.804260e-01)
1108          	(-1.441513e+01 1.622641e+03 3.908940e+03)	(-1.650705e+00 1.622872e+03 3.909221e+03)	(-1.276443e+01 -2.309924e-01 -2.810216e-01)
1109          	(-1.438931e+01 1.622816e+03 3.909285e+03)	(-1.624321e+00 1.623046e+03 3.909566e+03)	(-1.276499e+01 -2.304256e-01 -2.816389e-01)
1110          	(-1.436926e+01 1.622997e+03 3.909583e+03)	(-1.603731e+00 1.623227e+03 3.909865e+03)	(-1.276553e+01 -2.298515e-01 -2.822853e-01)
1111          	(-1.434296e+01 1.623240e+03 3.910062e+03)	(-1.576871e+00 1.623469e+03 3.910345e+03)	(-1.276608e+01 -2.292779e-01 -2.829927e-01)
1112          	(-1.423495e+01 1.623324e+03 3.910662e+03)	(-1.468316e+00 1.623553e+03 3.910945e+03)	(-1.276663e+01 -2.287057e-01 -2.837782e-01)
1113          	(-1.423222e+01 1.623773e+03 3.911657e+03)	(-1.465011e+00 1.624001e+03 3.911941e+03)	(-1.276721e+01 -2.281005e-01 -2.845711e-01)
1114          	(-1.419975e+01 1.624167e+03 3.912533e+03)	(-1.432030e+00 1.624395e+03 3.912818e+03)	(-1.276772e+01 -2.274289e-01 -2.852723e-01)
