#,alpha.water_initial,alpha.water_final,p_rgh_initial,p_rgh_final
942,3.808790e-06,6.531770e-09,8.692100e-04,7.200240e-07
943,3.831390e-06,6.333530e-09,8.756310e-04,7.189220e-07
944,3.845990e-06,6.374850e-09,8.832000e-04,7.207620e-07
945,3.796210e-06,5.770770e-09,7.910850e-04,7.636070e-07
946,3.424500e-06,4.661260e-09,6.515020e-04,8.166580e-07
947,3.005250e-06,3.756250e-09,5.728800e-04,7.662580e-07
948,3.004030e-06,3.711290e-09,5.709420e-04,7.259990e-07
949,3.013590e-06,3.752850e-09,5.717340e-04,7.123330e-07
950,3.024220e-06,3.805340e-09,5.730000e-04,6.919650e-07
951,3.034890e-06,3.856950e-09,5.746470e-04,6.832410e-07
952,3.045640e-06,3.843320e-09,5.764520e-04,6.771160e-07
953,3.056250e-06,3.922200e-09,5.783490e-04,6.638620e-07
954,3.066920e-06,3.972270e-09,5.802270e-04,6.560080e-07
955,3.077620e-06,4.024050e-09,5.822310e-04,6.700450e-07
956,3.088410e-06,4.091290e-09,5.839800e-04,6.625170e-07
957,3.099420e-06,4.153230e-09,5.859640e-04,6.561240e-07
958,3.110410e-06,4.218400e-09,5.877580e-04,6.476740e-07
959,3.121730e-06,4.284190e-09,5.895210e-04,6.478990e-07
960,3.133220e-06,4.355870e-09,5.914570e-04,6.435320e-07
961,3.144850e-06,4.428330e-09,5.932830e-04,6.224460e-07
962,3.156320e-06,4.338720e-09,5.944940e-04,6.573880e-07
963,3.167960e-06,4.475110e-09,5.964900e-04,6.319590e-07
964,3.179390e-06,4.476580e-09,5.982290e-04,6.627180e-07
965,3.191080e-06,4.563970e-09,6.002920e-04,6.308580e-07
966,3.202770e-06,4.625140e-09,6.024570e-04,6.729430e-07
967,3.214510e-06,4.769640e-09,6.044870e-04,6.661270e-07
968,3.226130e-06,4.891470e-09,6.028060e-04,6.766400e-07
969,3.237700e-06,4.408940e-09,6.034590e-04,6.711010e-07
970,3.249320e-06,4.663990e-09,6.050190e-04,6.869150e-07
971,3.260620e-06,4.477010e-09,6.086890e-04,6.939070e-07
972,3.272040e-06,4.577090e-09,6.114990e-04,6.929610e-07
973,3.283360e-06,4.575560e-09,6.156790e-04,8.322950e-07
974,3.294630e-06,4.687720e-09,6.167650e-04,7.873700e-07
975,3.305800e-06,4.777710e-09,6.164660e-04,6.696200e-07
976,3.316810e-06,4.844140e-09,6.172940e-04,6.689570e-07
977,3.327830e-06,4.886790e-09,6.187850e-04,6.567990e-07
978,3.338960e-06,4.858860e-09,6.206950e-04,6.706890e-07
979,3.349840e-06,4.959190e-09,6.224880e-04,6.632110e-07
980,3.360250e-06,4.579900e-09,6.238030e-04,6.792210e-07
981,3.370770e-06,4.730560e-09,6.259590e-04,6.581910e-07
982,3.381120e-06,4.650130e-09,6.277830e-04,6.317230e-07
983,3.391110e-06,4.714260e-09,6.300290e-04,6.541770e-07
984,3.400970e-06,4.638980e-09,6.320360e-04,6.282590e-07
985,3.410590e-06,4.641240e-09,6.340130e-04,6.561670e-07
986,3.420060e-06,4.699670e-09,6.356030e-04,6.286750e-07
987,3.424190e-06,4.724080e-09,6.364130e-04,6.428490e-07
988,3.431860e-06,4.711820e-09,6.378940e-04,6.298610e-07
989,3.439190e-06,4.720130e-09,6.393930e-04,6.476530e-07
990,3.446340e-06,4.770810e-09,6.409650e-04,6.234860e-07
991,3.453110e-06,4.805680e-09,6.424540e-04,6.408330e-07
992,3.459550e-06,4.782000e-09,6.437190e-04,6.228740e-07
993,3.465860e-06,4.839010e-09,6.448980e-04,6.371700e-07
994,3.472190e-06,4.873940e-09,6.458430e-04,6.192830e-07
995,3.478020e-06,4.914950e-09,6.463650e-04,6.300870e-07
996,3.483640e-06,4.926720e-09,6.470380e-04,6.126630e-07
997,3.489000e-06,4.979300e-09,6.475210e-04,6.131710e-07
998,3.494000e-06,5.016080e-09,6.479140e-04,6.062180e-07
999,3.498620e-06,5.058840e-09,6.481870e-04,6.187370e-07
1000,3.502820e-06,5.077020e-09,6.482470e-04,6.154210e-07
1001,3.506610e-06,5.115040e-09,6.474360e-04,6.411640e-07
1002,3.510310e-06,5.156270e-09,6.461720e-04,6.071240e-07
1003,3.514020e-06,5.188950e-09,6.450410e-04,6.083430e-07
1004,3.517410e-06,5.214710e-09,6.441890e-04,6.249930e-07
1005,3.520620e-06,5.247100e-09,6.434980e-04,6.008360e-07
1006,3.523640e-06,5.288350e-09,6.430300e-04,6.215110e-07
1007,3.526640e-06,5.297120e-09,6.419550e-04,6.061140e-07
1008,3.528730e-06,5.332140e-09,6.408000e-04,6.237080e-07
1009,3.531410e-06,5.304750e-09,6.394210e-04,6.061330e-07
1010,3.533380e-06,5.346000e-09,6.380720e-04,6.170600e-07
1011,3.534890e-06,5.370630e-09,6.367260e-04,6.190120e-07
1012,3.538210e-06,5.427200e-09,6.348580e-04,6.372840e-07
1013,3.533900e-06,5.424870e-09,6.334690e-04,5.937890e-07
1014,3.539930e-06,5.354210e-09,6.359960e-04,6.177600e-07
1015,3.563880e-06,5.499960e-09,6.429800e-04,5.934660e-07
1016,3.610490e-06,5.368640e-09,6.540260e-04,6.166450e-07
1017,3.717890e-06,5.829960e-09,6.833340e-04,6.212600e-07
1018,3.839050e-06,6.313540e-09,7.244790e-04,6.504070e-07
1019,3.912410e-06,6.852470e-09,7.846140e-04,6.746590e-07
1020,3.974830e-06,7.415190e-09,8.598420e-04,6.907980e-07
1021,4.027360e-06,8.045230e-09,9.585290e-04,7.327460e-07
1022,4.071080e-06,8.779910e-09,1.079560e-03,7.490050e-07
1023,4.100230e-06,9.410380e-09,1.238140e-03,7.409950e-07
1024,4.119290e-06,8.306830e-11,1.418140e-03,1.116420e-06
1025,4.124390e-06,7.974000e-11,1.430540e-03,9.473010e-07
1026,4.118490e-06,7.370150e-11,1.418060e-03,8.508160e-07
1027,4.113460e-06,6.778920e-11,1.409890e-03,8.327670e-07
1028,4.108540e-06,6.302680e-11,1.400340e-03,8.184710e-07
1029,4.103370e-06,6.180810e-11,1.386660e-03,7.918920e-07
1030,4.100480e-06,5.813500e-11,1.366730e-03,7.722130e-07
1031,4.095780e-06,5.345310e-11,1.334610e-03,7.449620e-07
1032,4.077280e-06,9.514460e-09,1.210030e-03,9.729750e-07
1033,4.035100e-06,8.690090e-09,1.048030e-03,7.738900e-07
1034,3.948910e-06,7.948450e-09,9.332510e-04,7.295850e-07
1035,3.839030e-06,7.271770e-09,8.599850e-04,7.043080e-07
1036,3.758950e-06,6.842840e-09,8.154390e-04,6.955050e-07
1037,3.708710e-06,6.616160e-09,7.913690e-04,6.895200e-07
1038,3.683010e-06,6.436880e-09,7.797370e-04,6.951840e-07
1039,3.673170e-06,6.345650e-09,7.749480e-04,6.919090e-07
1040,3.671180e-06,6.180100e-09,7.765580e-04,7.088510e-07
1041,3.672650e-06,6.178260e-09,7.764730e-04,6.910850e-07
1042,3.674570e-06,6.090620e-09,7.775370e-04,6.837320e-07
1043,3.676440e-06,6.000170e-09,7.785130e-04,6.765370e-07
1044,3.677030e-06,5.880390e-09,7.797060e-04,6.615700e-07
1045,3.697910e-06,6.312690e-09,7.974960e-04,7.051380e-07
1046,3.711060e-06,6.697360e-09,8.123240e-04,7.638330e-07
1047,3.716150e-06,6.625670e-09,8.159510e-04,7.232790e-07
1048,3.722510e-06,6.765420e-09,8.201690e-04,7.066780e-07
1049,3.746080e-06,6.904680e-09,8.372860e-04,7.209170e-07
1050,3.777230e-06,7.039900e-09,8.600120e-04,7.209600e-07
1051,3.812130e-06,7.257150e-09,8.873280e-04,7.238490e-07
1052,3.851840e-06,7.505910e-09,9.211140e-04,7.255410e-07
1053,3.897240e-06,7.865260e-09,9.654080e-04,7.410370e-07
1054,3.933720e-06,8.343960e-09,1.030200e-03,7.551430e-07
1055,3.964120e-06,9.091720e-09,1.127460e-03,7.697990e-07
1056,3.992240e-06,9.670250e-09,1.263640e-03,7.979760e-07
1057,4.009300e-06,9.866210e-09,1.320680e-03,8.043140e-07
1058,4.015040e-06,7.509230e-11,1.346790e-03,1.196540e-06
1059,4.024750e-06,7.036850e-11,1.354330e-03,1.002330e-06
1060,4.029560e-06,6.620030e-11,1.351970e-03,8.871380e-07
1061,4.035380e-06,6.275730e-11,1.358920e-03,8.679600e-07
1062,3.915280e-06,6.348140e-09,8.124000e-04,1.383000e-06
1063,4.016390e-06,9.280800e-09,1.384790e-03,1.153690e-06
1064,3.988460e-06,9.462910e-09,1.358790e-03,9.177370e-07
1065,3.947780e-06,8.977810e-09,1.224280e-03,8.407130e-07
1066,3.909490e-06,8.402740e-09,1.108470e-03,8.249740e-07
1067,3.846610e-06,7.658020e-09,1.005160e-03,8.135550e-07
1068,3.742710e-06,6.916490e-09,9.311840e-04,7.974050e-07
1069,3.701070e-06,6.563060e-09,8.960640e-04,7.999720e-07
1070,3.705680e-06,6.434440e-09,8.862430e-04,8.089440e-07
1071,3.751430e-06,6.525860e-09,8.909530e-04,8.050100e-07
1072,3.856000e-06,6.765500e-09,9.082820e-04,8.141030e-07
1073,4.016630e-06,7.246310e-09,9.320910e-04,8.426870e-07
1074,4.229730e-06,7.883800e-09,9.640160e-04,8.681490e-07
1075,4.493670e-06,8.513340e-09,1.003300e-03,8.757860e-07
1076,4.661530e-06,9.120540e-09,1.057600e-03,8.927370e-07
1077,4.765960e-06,9.566340e-09,1.113850e-03,9.155750e-07
1078,4.864960e-06,9.717640e-09,1.087870e-03,9.221120e-07
1079,4.925070e-06,1.280630e-10,1.060670e-03,1.372770e-06
1080,4.906700e-06,1.200360e-10,1.034010e-03,1.132690e-06
1081,4.857810e-06,9.587390e-09,1.001030e-03,1.376660e-06
1082,4.808100e-06,9.643680e-09,9.718750e-04,1.040640e-06
1083,4.739200e-06,9.242250e-09,9.457850e-04,9.800220e-07
1084,4.662260e-06,8.854460e-09,9.220960e-04,9.679140e-07
1085,4.580950e-06,8.491920e-09,9.009320e-04,9.626010e-07
1086,4.500780e-06,8.222580e-09,8.815510e-04,9.717890e-07
1087,4.417660e-06,8.033560e-09,8.637510e-04,9.682680e-07
1088,4.330640e-06,7.953370e-09,8.477210e-04,9.956270e-07
1089,4.247860e-06,7.876840e-09,8.328380e-04,1.051600e-06
1090,4.192540e-06,7.829930e-09,8.229080e-04,1.030630e-06
1091,4.120280e-06,7.634950e-09,8.082880e-04,1.030610e-06
1092,4.041430e-06,7.376600e-09,7.937620e-04,1.042070e-06
1093,3.968250e-06,7.178120e-09,7.801370e-04,1.029240e-06
1094,3.900090e-06,6.982410e-09,7.676060e-04,1.032340e-06
1095,3.836460e-06,6.360840e-09,7.555780e-04,1.049150e-06
1096,3.775950e-06,6.337580e-09,7.454560e-04,1.055710e-06
1097,3.875960e-06,6.599850e-09,7.646240e-04,1.102390e-06
1098,4.205100e-06,7.601880e-09,8.318000e-04,1.140280e-06
1099,4.406240e-06,8.501420e-09,9.458440e-04,1.166330e-06
1100,4.397560e-06,8.948890e-09,1.027260e-03,1.199220e-06
1101,4.364650e-06,8.861750e-09,1.022190e-03,1.169190e-06
1102,4.331770e-06,8.767330e-09,1.013390e-03,1.156390e-06
1103,4.298970e-06,8.690780e-09,1.005210e-03,1.138690e-06
1104,4.266330e-06,8.635830e-09,9.984550e-04,1.158540e-06
1105,4.233160e-06,8.053410e-09,9.890690e-04,1.159090e-06
1106,4.199640e-06,8.147230e-09,9.807960e-04,1.186520e-06
1107,4.165680e-06,8.001100e-09,9.714890e-04,1.161020e-06
1108,4.130700e-06,7.904570e-09,9.617640e-04,1.168930e-06
1109,4.114370e-06,7.669210e-09,9.545000e-04,1.167810e-06
1110,4.236090e-06,7.862980e-09,9.820710e-04,1.124920e-06
1111,4.551570e-06,8.938860e-09,1.068010e-03,1.155150e-06
1112,4.928650e-06,1.049740e-10,1.233420e-03,1.579960e-06
1113,5.098530e-06,1.067260e-10,1.501080e-03,1.329850e-06
1114,5.156810e-06,1.125740e-10,1.786680e-03,1.207450e-06
1115,5.158890e-06,1.104270e-10,1.778120e-03,1.183930e-06
1116,5.149750e-06,1.041930e-10,1.766010e-03,1.132540e-06
1117,5.171020e-06,1.001190e-10,1.743060e-03,1.136150e-06
1118,5.179020e-06,9.301730e-11,1.721300e-03,1.116340e-06
1119,5.187850e-06,8.824280e-11,1.702010e-03,1.082250e-06
1120,5.182270e-06,8.499090e-11,1.678630e-03,1.079370e-06
1121,4.883120e-06,8.146080e-09,8.670200e-04,1.880020e-06
1122,5.150570e-06,7.819450e-11,1.391710e-03,1.619650e-06
1123,5.112430e-06,7.876140e-11,1.283220e-03,1.194290e-06
1124,5.071040e-06,7.684150e-11,1.198480e-03,1.080100e-06
1125,5.037000e-06,7.433990e-11,1.128490e-03,1.062410e-06
1126,5.002930e-06,7.058580e-11,1.060460e-03,1.039880e-06
1127,4.973420e-06,6.869580e-11,1.008180e-03,1.005490e-06
1128,4.946840e-06,6.662860e-11,9.682960e-04,1.053730e-06
1129,4.914270e-06,9.920730e-09,9.381400e-04,1.406940e-06
1130,4.878190e-06,9.742160e-09,9.115830e-04,1.128500e-06
1131,4.887020e-06,9.921760e-09,9.422680e-04,1.090630e-06
1132,4.874600e-06,8.189410e-11,9.533190e-04,1.491540e-06
1133,4.855660e-06,7.870550e-11,9.468100e-04,1.155440e-06
1134,4.843370e-06,9.973760e-09,9.413350e-04,1.525930e-06
1135,4.804570e-06,9.407590e-09,9.372160e-04,1.231000e-06
1136,4.771500e-06,9.416550e-09,9.367940e-04,1.163600e-06
1137,4.741150e-06,9.341640e-09,9.384780e-04,1.193540e-06
1138,4.714680e-06,9.238310e-09,9.396920e-04,1.109010e-06
1139,4.687260e-06,9.247330e-09,9.424620e-04,1.229580e-06
1140,4.662160e-06,9.195560e-09,9.442190e-04,1.199730e-06
1141,4.639360e-06,9.086570e-09,9.467180e-04,1.203170e-06
1142,4.604140e-06,8.982440e-09,9.504150e-04,1.253490e-06
1143,4.600600e-06,8.984170e-09,9.540610e-04,1.337560e-06
1144,4.531250e-06,8.734170e-09,9.410760e-04,1.288560e-06
1145,4.516570e-06,8.605110e-09,9.455460e-04,1.299740e-06
1146,3.790670e-06,7.040410e-09,9.683200e-04,1.335390e-06
1147,3.824270e-06,7.097680e-09,9.718120e-04,1.297030e-06
1148,3.824330e-06,7.096900e-09,9.738710e-04,1.151960e-06
1149,3.829390e-06,7.092270e-09,9.773200e-04,1.227150e-06
1150,3.837070e-06,7.148250e-09,9.792350e-04,1.161330e-06
1151,3.845490e-06,7.196720e-09,9.820510e-04,1.165760e-06
1152,3.854110e-06,7.112280e-09,9.863180e-04,1.240910e-06
1153,3.863120e-06,7.204440e-09,9.889130e-04,1.120120e-06
1154,3.872840e-06,7.273460e-09,9.933220e-04,1.241750e-06
1155,3.882600e-06,7.064320e-09,9.954950e-04,1.173000e-06
1156,3.893860e-06,6.778860e-09,1.001080e-03,1.207490e-06
1157,3.904200e-06,6.893840e-09,1.003380e-03,1.165530e-06
1158,3.914000e-06,6.835470e-09,1.005610e-03,1.223540e-06
1159,3.923980e-06,6.888810e-09,1.010030e-03,1.380850e-06
1160,3.934130e-06,6.922540e-09,1.011890e-03,1.178780e-06
1161,3.944290e-06,6.905080e-09,1.015000e-03,1.146080e-06
1162,3.954510e-06,6.968130e-09,1.017880e-03,1.081750e-06
1163,3.963320e-06,6.973680e-09,1.019810e-03,1.103740e-06
1164,3.974560e-06,7.000380e-09,1.021500e-03,1.071240e-06
1165,3.984140e-06,7.072260e-09,1.023510e-03,1.080120e-06
1166,3.993530e-06,7.127620e-09,1.023800e-03,1.061410e-06
1167,4.002970e-06,7.193570e-09,1.023480e-03,1.095340e-06
1168,4.012160e-06,7.262000e-09,1.022660e-03,1.086190e-06
1169,4.021110e-06,7.312220e-09,1.020090e-03,1.071500e-06
1170,4.029690e-06,7.346680e-09,1.018130e-03,1.089670e-06
1171,4.038130e-06,7.372690e-09,1.015390e-03,1.108520e-06
1172,4.045700e-06,7.384570e-09,1.011960e-03,1.146880e-06
1173,4.052690e-06,7.304950e-09,1.007520e-03,1.092820e-06
1174,4.059910e-06,7.346260e-09,1.003100e-03,1.128230e-06
1175,4.067220e-06,7.421270e-09,9.976460e-04,1.113060e-06
1176,4.076740e-06,7.496200e-09,9.921520e-04,1.099360e-06
1177,4.083480e-06,7.524100e-09,9.870490e-04,1.217460e-06
1178,4.090550e-06,7.553570e-09,9.813230e-04,1.199840e-06
1179,4.098560e-06,7.582650e-09,9.763940e-04,1.203710e-06
1180,4.107230e-06,7.490640e-09,9.715330e-04,1.146620e-06
1181,4.116860e-06,7.663780e-09,9.692340e-04,1.242740e-06
1182,4.126580e-06,7.533910e-09,9.643850e-04,1.136950e-06
1183,4.138010e-06,7.767140e-09,9.640470e-04,1.258710e-06
1184,4.143390e-06,7.646240e-09,9.601910e-04,1.160860e-06
1185,4.148440e-06,7.834120e-09,9.613020e-04,1.324100e-06
1186,4.158210e-06,7.751170e-09,9.599490e-04,1.326920e-06
1187,4.150590e-06,7.877470e-09,9.600460e-04,1.258460e-06
1188,4.141760e-06,7.799620e-09,9.566150e-04,1.247900e-06
1189,4.132930e-06,7.855300e-09,9.539230e-04,1.226380e-06
1190,4.129520e-06,7.823880e-09,9.505430e-04,1.139500e-06
1191,4.117310e-06,7.837960e-09,9.487150e-04,1.078370e-06
1192,4.104130e-06,7.787760e-09,9.439560e-04,9.961850e-07
1193,4.089870e-06,7.729260e-09,9.397920e-04,1.025250e-06
1194,4.076450e-06,7.679100e-09,9.337350e-04,9.646670e-07
1195,4.059330e-06,7.618760e-09,9.288950e-04,9.382840e-07
1196,4.038850e-06,7.548780e-09,9.148220e-04,1.077750e-06
1197,4.018530e-06,7.474710e-09,9.004040e-04,1.003100e-06
1198,3.999730e-06,7.407380e-09,8.866530e-04,9.745270e-07
1199,3.978630e-06,7.335790e-09,8.748610e-04,1.046790e-06
1200,3.958190e-06,7.267670e-09,8.613180e-04,9.606910e-07
1201,3.936610e-06,7.186530e-09,8.500800e-04,1.020450e-06
1202,3.915240e-06,7.106620e-09,8.386860e-04,1.071170e-06
1203,3.894670e-06,6.996740e-09,8.274940e-04,1.086450e-06
1204,3.872660e-06,6.928060e-09,8.158090e-04,9.935980e-07
1205,3.851510e-06,6.760440e-09,8.055170e-04,1.043320e-06
1206,3.829460e-06,6.677160e-09,7.956030e-04,1.037940e-06
1207,3.815650e-06,6.555090e-09,7.846890e-04,1.031780e-06
1208,3.796390e-06,6.495420e-09,7.754540e-04,1.033530e-06
1209,3.767400e-06,6.404800e-09,7.657740e-04,1.020540e-06
1210,3.741010e-06,6.271180e-09,7.563620e-04,1.066100e-06
1211,3.707560e-06,6.173010e-09,7.463080e-04,1.067590e-06
1212,3.674350e-06,6.066570e-09,7.371580e-04,1.039730e-06
1213,3.640990e-06,5.955130e-09,7.275790e-04,1.000730e-06
1214,3.608220e-06,5.874760e-09,7.192450e-04,9.879080e-07
1215,3.572950e-06,5.764540e-09,7.079960e-04,1.011780e-06
1216,3.534090e-06,5.654310e-09,6.991400e-04,1.067190e-06
1217,3.494560e-06,5.541550e-09,6.894150e-04,9.408570e-07
1218,3.455080e-06,5.435890e-09,6.809680e-04,8.656370e-07
1219,3.415050e-06,5.337520e-09,6.731120e-04,8.230510e-07
1220,3.375790e-06,5.239740e-09,6.648710e-04,8.066780e-07
1221,3.337350e-06,5.132900e-09,6.571360e-04,8.083230e-07
1222,3.268870e-06,4.962160e-09,6.438780e-04,7.994690e-07
1223,3.211430e-06,4.825980e-09,6.321900e-04,7.745880e-07
1224,3.154910e-06,4.684970e-09,6.208720e-04,7.752300e-07
1225,3.099390e-06,4.574310e-09,6.095840e-04,7.648500e-07
1226,3.044390e-06,4.374430e-09,5.985790e-04,7.541820e-07
1227,2.990870e-06,4.323200e-09,5.883900e-04,7.631710e-07
1228,2.939540e-06,4.092250e-09,5.771670e-04,7.500960e-07
1229,2.890890e-06,3.996430e-09,5.673170e-04,7.443640e-07
1230,2.844450e-06,3.888020e-09,5.577780e-04,7.480500e-07
1231,2.801320e-06,3.796520e-09,5.487610e-04,7.441640e-07
1232,2.760400e-06,3.709150e-09,5.403310e-04,7.458300e-07
1233,2.721420e-06,3.629990e-09,5.322040e-04,7.409330e-07
1234,2.740400e-06,3.692590e-09,5.350700e-04,7.461580e-07
1235,2.969020e-06,4.111230e-09,5.686460e-04,8.165680e-07
1236,3.092240e-06,4.278290e-09,5.615480e-04,7.828520e-07
1237,3.068980e-06,4.231900e-09,5.567600e-04,7.619110e-07
1238,3.046060e-06,4.184310e-09,5.519190e-04,7.530590e-07
1239,3.023700e-06,4.136150e-09,5.466860e-04,7.386470e-07
1240,2.999980e-06,4.085790e-09,5.412710e-04,7.392510e-07
1241,2.977680e-06,4.037840e-09,5.358620e-04,7.304930e-07
1242,2.955950e-06,3.978410e-09,5.306220e-04,7.363420e-07
1243,2.934860e-06,3.931470e-09,5.255230e-04,7.379190e-07
1244,2.914470e-06,3.876980e-09,5.206620e-04,7.424370e-07
1245,2.894560e-06,3.821450e-09,5.159900e-04,7.415150e-07
1246,2.875060e-06,3.772090e-09,5.113380e-04,7.477500e-07
1247,2.855690e-06,3.719330e-09,5.068480e-04,7.387090e-07
1248,2.836810e-06,3.672440e-09,5.022250e-04,7.323000e-07
1249,2.818270e-06,3.662680e-09,4.975690e-04,7.342700e-07
1250,2.799830e-06,3.631120e-09,4.931750e-04,7.402280e-07
1251,2.781640e-06,3.595380e-09,4.886220e-04,7.307880e-07
1252,2.763920e-06,3.546090e-09,4.842890e-04,7.270540e-07
1253,2.746600e-06,3.497010e-09,4.802470e-04,7.280170e-07
1254,2.729750e-06,3.459850e-09,4.764090e-04,7.303350e-07
1255,2.713840e-06,3.440820e-09,4.731000e-04,7.643770e-07
1256,2.697550e-06,3.377520e-09,4.691970e-04,7.554450e-07
1257,2.681460e-06,3.356840e-09,4.656550e-04,7.419910e-07
1258,2.665580e-06,3.305190e-09,4.618780e-04,7.381440e-07
1259,2.649970e-06,3.272320e-09,4.585500e-04,7.437430e-07
1260,2.634610e-06,3.243000e-09,4.557490e-04,7.598500e-07
1261,2.619440e-06,3.217800e-09,4.526640e-04,7.535360e-07
1262,2.604480e-06,3.193620e-09,4.499560e-04,7.614620e-07
1263,2.589410e-06,3.136240e-09,4.470730e-04,7.528310e-07
1264,2.574850e-06,3.107410e-09,4.443490e-04,7.516320e-07
1265,2.560600e-06,3.094360e-09,4.418750e-04,7.544900e-07
1266,2.546620e-06,3.080300e-09,4.394810e-04,7.534550e-07
1267,2.532830e-06,3.065100e-09,4.372700e-04,7.553330e-07
1268,2.519190e-06,3.046480e-09,4.349890e-04,7.583770e-07
1269,2.505790e-06,2.978730e-09,4.327920e-04,7.463160e-07
1270,2.492780e-06,3.011160e-09,4.308030e-04,7.553690e-07
1271,2.480040e-06,2.878240e-09,4.285490e-04,7.598920e-07
1272,2.467660e-06,2.970670e-09,4.264880e-04,7.744260e-07
1273,2.455470e-06,2.823910e-09,4.244180e-04,7.726090e-07
1274,2.441950e-06,2.710240e-09,4.237020e-04,8.500580e-07
1275,2.430770e-06,2.655200e-09,4.199920e-04,7.529330e-07
1276,2.419710e-06,2.640300e-09,4.177730e-04,7.344780e-07
1277,2.408870e-06,2.619700e-09,4.158700e-04,7.207630e-07
1278,2.426980e-06,2.657720e-09,4.188220e-04,7.148590e-07
1279,2.464680e-06,2.738080e-09,4.251190e-04,7.205440e-07
1280,2.516200e-06,2.846330e-09,4.337050e-04,7.243270e-07
1281,2.579480e-06,2.984180e-09,4.442700e-04,7.149480e-07
1282,2.654380e-06,3.122820e-09,4.568020e-04,7.185350e-07
1283,2.766240e-06,3.384960e-09,4.755610e-04,7.226600e-07
1284,2.973990e-06,3.826450e-09,5.110440e-04,7.569930e-07
1285,3.261430e-06,4.579190e-09,5.647570e-04,7.844260e-07
1286,3.538940e-06,5.407220e-09,6.416560e-04,7.920960e-07
1287,3.642000e-06,6.112890e-09,7.541890e-04,7.695300e-07
1288,3.694210e-06,6.654630e-09,8.546520e-04,7.849200e-07
1289,3.717800e-06,6.794410e-09,8.589750e-04,7.583400e-07
1290,3.740370e-06,6.879590e-09,8.630920e-04,7.580730e-07
1291,3.763460e-06,6.940450e-09,8.665710e-04,7.436070e-07
1292,3.785040e-06,6.906960e-09,8.696290e-04,7.446210e-07
1293,3.808620e-06,6.869130e-09,8.733490e-04,7.320480e-07
1294,3.832000e-06,6.983290e-09,8.767820e-04,7.298790e-07
1295,3.855200e-06,7.078230e-09,8.796100e-04,7.327300e-07
1296,3.878410e-06,7.185830e-09,8.829720e-04,7.381110e-07
1297,3.900800e-06,7.270630e-09,8.864050e-04,7.331110e-07
1298,3.923440e-06,7.400980e-09,8.902390e-04,7.448750e-07
1299,3.946800e-06,7.559190e-09,8.935050e-04,7.487450e-07
1300,3.970700e-06,7.632090e-09,8.962640e-04,7.500280e-07
1301,3.994550e-06,7.746150e-09,8.987880e-04,7.546350e-07
1302,4.016620e-06,7.682370e-09,8.997030e-04,7.897670e-07
1303,2.493140e-06,2.960500e-09,4.387710e-04,1.583010e-06
1304,2.256290e-06,2.464290e-09,3.920380e-04,1.175070e-06
1305,2.282390e-06,2.513740e-09,3.940660e-04,1.025930e-06
1306,2.296890e-06,2.542190e-09,3.956400e-04,9.238240e-07
1307,2.311010e-06,2.571620e-09,3.976620e-04,8.982890e-07
1308,2.325500e-06,2.604300e-09,4.003560e-04,8.991880e-07
1309,2.340530e-06,2.639040e-09,4.025340e-04,8.806530e-07
1310,2.356060e-06,2.671430e-09,4.051840e-04,8.762180e-07
1311,2.372200e-06,2.703720e-09,4.073110e-04,8.672930e-07
1312,2.388990e-06,2.740570e-09,4.095410e-04,8.564030e-07
1313,2.406360e-06,2.778460e-09,4.119070e-04,8.250160e-07
1314,2.424420e-06,2.819700e-09,4.144750e-04,8.380240e-07
1315,2.443140e-06,2.863390e-09,4.172140e-04,8.320760e-07
1316,2.462480e-06,2.910260e-09,4.194050e-04,8.187320e-07
1317,2.482510e-06,2.959740e-09,4.222080e-04,8.236510e-07
1318,2.503210e-06,3.009140e-09,4.248180e-04,8.181890e-07
1319,2.524650e-06,3.061940e-09,4.277090e-04,8.137620e-07
1320,2.546870e-06,3.114900e-09,4.304030e-04,8.077030e-07
1321,2.570230e-06,3.191560e-09,4.337670e-04,8.000310e-07
1322,2.594090e-06,3.254380e-09,4.369720e-04,8.048020e-07
1323,2.618510e-06,3.308610e-09,4.402710e-04,8.007970e-07
1324,2.643950e-06,3.372160e-09,4.438610e-04,8.060960e-07
1325,2.670340e-06,3.436580e-09,4.476970e-04,7.960440e-07
1326,2.697620e-06,3.503050e-09,4.515680e-04,7.874660e-07
1327,2.725960e-06,3.571300e-09,4.553470e-04,7.977410e-07
1328,2.755330e-06,3.642440e-09,4.593620e-04,8.136910e-07
1329,2.785710e-06,3.716840e-09,4.634860e-04,7.948420e-07
